id,autor,comentario,likes,data
Ugx3VMEa_-3qGTsdg1h4AaABAg,@andersonwiccan4939,"Felipe tem muita razão, o povo tem uma visão muito errado sobre privatização pois estão acostumados a viver de migalhas pois ganham baixos salários e pouca renda. Com privatização das estatais o planejamento vai ser maior e geração de emprego também, por consequência a renda vai ser maior. Vcs terão dinheiro pra pagara um plano de saúde bom, um saneamento básico de qualidade. O medo do brasileiro é pagar por algo bom e preferem pagar por algo caro e ruim ou depender do estado que faz vc morrer na sala de espera de um hospital, no conseguir pegar um remédio nos postos de saúdo por não ter e muito mais.",34,2022-08-30T16:46:47Z
Ugxxg7trP4ZEqs06sup4AaABAg,@Caioedwardo,Bolsonaro mandou bem demais! Ce e loko,0,2022-08-30T16:46:26Z
UgwOrFdJHUXpjD71Gkd4AaABAg,@wiliamsilva514,Lula ficou tão nervoso que derrubou até o copo de cachaça kkkkk,0,2022-08-30T16:46:22Z
UgwhltYtbOoOL6Lnw6p4AaABAg,@ricardooliveira1779,Só q esses 8 milhões de universitários do governo Lula não sabem fazer uma regra de três .,81,2022-08-30T16:46:13Z
UgxkLdEswPxR6pL8kVF4AaABAg,@danieljesus8065,"O Lula fugiu do Bolsonaro igual o Diabo foge da Cruz, praticamente nenhuma pergunta do Lula foi direcionada ao Bolsonaro! Kkkkkk",22,2022-08-30T16:45:38Z
Ugy_mD6-8mF11KDrvad4AaABAg,@joycebueno6745,"O lula é chato ouvir ele. Parece que tem um toco na garganta, que gonia meu Deus.  O correto é os brasileiros de bem fugir do Brasil o trem tá feio viu . Eu consigo gostar um pouco só Bolsonaro, mais tbm não sei se é melhor. Eu fa tempo que não vou o Brasil. Não tenho noção o que ele fez ou deixou de fazer.",0,2022-08-30T16:45:12Z
Ugx4yQyoan7IBmZ4Jml4AaABAg,@menoticruzvieira9571,"Fora bolsonaro, a suas mentiras ninguém cai mais, e viva a volta do Lula para arrumar esse Brasil, e acabar com a fome!",0,2022-08-30T16:45:05Z
UgzyVVFPS5MxrCpX2nF4AaABAg,@DethCosta,Bolsonaro22 🇧🇷🇧🇷🇧🇷,0,2022-08-30T16:43:02Z
UgylUZN_yQpnXmP7nft4AaABAg,@jussarabassi1826,"Eu achei muito parcial e mal esclarecido o debate. Independente de Bolsonaro e Lula nenhum dos dois teve chance de defesa. Eu acho que quando um candidato fala do outro, este deve ter o direito de defesa. Isso não aconteceu. Lula e Bolsonaro só falavam quando perguntavam ou quando a pergunta era dirigida à eles. Muito mal feito. Ficamos sem saber a verocidade das acusações. Um debate extremamente parcial. Dando muito mais fala à candidatos que sequer estarão no segundo turno. A Band é amadora em debates. Não né acrescentou nada.",1,2022-08-30T16:42:54Z
UgxUC6kMl-TX9V07W4h4AaABAg,@niltoncezar2353,Lula na cabeça Brasil pra frenteo+pool,0,2022-08-30T16:42:45Z
Ugxv64StItbaDwypAjl4AaABAg,@lucaspedral6120,Bolsonaro é a única opção está gritante isso só não enxerga quem não quer,0,2022-08-30T16:41:56Z
UgzV67pK0iRL2t9U2JF4AaABAg,@professoraidelsousa639,"Ex: p. Lula eu tenho 3 graduações, 5 especializações, não recebi um incentivo seu.",17,2022-08-30T16:41:39Z
Ugx4aSiYDWFtKLHbu1Z4AaABAg,@lucaspedral6120,Para aqueles q viram esse debate não se engane com esse teatro dos mesmos canalhas,0,2022-08-30T16:41:20Z
UgyAAqOGwcGiovJWqBF4AaABAg,@nicolegeroldi,"O Lula mente muito, ele não tem nem um pouco de remorso, não consigo imaginar como ele deve agir quando ninguém está vendo… se mente desse jeito em rede nacional… triste ver ele concorrendo de novo.",0,2022-08-30T16:41:13Z
Ugxo2TKLzlxbjXtD07x4AaABAg,@leonidasr6157,"O melhor disso tudo foi o trabalho da Band, imparcialidade, democracia, transparência no conteúdo diretamente no YouTube para os Brasileiros e para o Mundo. Diante disso, a emissora demostrou em poucos requisitos muitas das coisas que o nosso Brasil está precisando. Contudo, a dica foi dada em todos campos de uma administração responsável e coerente.",146,2022-08-30T16:41:01Z
UgyvNisUejJje2HrFW94AaABAg,@Alysson-PE,"FATO: 
1- Lula foi preso pela Lava Jato 
2- Bolsonaro acabou com a Lava Jato, pra livrar o filho da cadeia .
Digam- me se esses dois são a solução pra o Brasil????",0,2022-08-30T16:40:28Z
UgzM3BZSBGldftCGnlh4AaABAg,@Diogo-gr5nw,"Soraia Thronicke, sinto muito, mas suas ideias são falhas e irrealista em qualquer espaço.",1,2022-08-30T16:40:20Z
UgzQvT4yy3BWSlrbs514AaABAg,@professoraidelsousa639,Parabéns para os jornalistas 👏👏👏👏👏,0,2022-08-30T16:39:31Z
Ugz1JfpyEwFpyOK0qQN4AaABAg,@vanessa-nf8eb,Temos muitos candidatos. Busquem conhecê -los !!! Já conhecemos Lula e Bolsonaro .,0,2022-08-30T16:39:29Z
Ugxy-rWisv6N-7XZHld4AaABAg,@rectraducao3634,Te amo lula 🤩💓💓💓,0,2022-08-30T16:39:14Z
UgxBamWvY0pZVQp_S3J4AaABAg,@lorenagabyh2960,"Brasil vive em crise desde que eu me entendo por gente.
se não fossem as corrupções e principalmente se todo o parlamento se conformasse com o que já recebe, além de realmente trabalhar para o desenvolvimento em prol de toda sociedade brasileira seriamos bem mais desenvolvido, não precisamos somente de igualdade mas sim de equidade para realmente existir mudanças.",12,2022-08-30T16:38:54Z
UgxYrF89iCu9rTMhNBp4AaABAg,@EMITE7,"ENCANTADOR DE SERPENTESKKKKKKKKKKKKKKKKKKKKKKK PORRA,, VAI TOMANCU",0,2022-08-30T16:38:46Z
UgzWPx5wtYd4iXTO8NN4AaABAg,@professoraidelsousa639,Foi o melhor debate que assim 💯,0,2022-08-30T16:37:59Z
Ugy0006mPO1Re5sZ2qx4AaABAg,@creuzaalexandredossantos4921,Que mentira Lula voce só sabe roubar e mentir Deus tenha um de nós pra voce nunca mais ser presente em nome de Jesus!!,0,2022-08-30T16:36:26Z
UgxZZXiu-AcJr2p14il4AaABAg,@fernandocarvalho2962,"Mercados lotados, shopping lotado e tá em crise  😑 mito 22 🇧🇷🇧🇷🇧🇷🇧🇷",5,2022-08-30T16:35:57Z
Ugw8U3Ss6f5s4X0RNVJ4AaABAg,@encantodoces3072,Bolsonaro e Lula podiam muito bem fazer uma consulta no médico pq eles claramente estão com sintomas de alzheimer num é possivél,0,2022-08-30T16:35:01Z
Ugyt7nzzYsy0oZDF93l4AaABAg,@danielsantana5126,01:50:28 - Pasmem! Pasmem! Hahahahha pqp,0,2022-08-30T16:34:36Z
Ugzp1gaV-Zwqq91pAO14AaABAg,@RTX45,"Parabéns ao jornalismo da BAND, voces além de imparciais, foram respeitosos a todos os candidatos. Vocês são a esperança de um Jornalismo melhor. Se fosse jornalista, seria sua empresa que procuraria para trabalhar.",1,2022-08-30T16:34:18Z
UgzalCEGvtBt5eDu2KR4AaABAg,@lisandrasilva3084,FORA BOZO,1,2022-08-30T16:34:00Z
UgxTqFsq9ajlXqqE02B4AaABAg,@andrielvavassori4212,"Lula jaguara, Deus livrai-nos desse tipo de gente!",0,2022-08-30T16:33:29Z
UgwtA_Di0P4Z7kcle_14AaABAg,@adrianadeoliveira7233,"Sobre a educação, pq vcs não tentam uma coisa que ninguém nunca tentou? Valorização do professor. Estou falando de dinheiro sim.",6,2022-08-30T16:33:02Z
UgzHt5LXaIgSQl3Utcd4AaABAg,@imhotep3404,FORA BOZO!!!,1,2022-08-30T16:32:59Z
UgzbDpsxLt25HrF0lKN4AaABAg,@pedrovinch8324,esse cara do novo é HORRIVEL,0,2022-08-30T16:32:58Z
UgzTM6qBRTzDHq4l_Lx4AaABAg,@rayymarinho4421,"A dupla sertaneja Simone e Soraya: uma vai dar R$5.000,00 pra os estudantes do ensino médio e o professor que lute! e a outra revoltada a com as pessoas passando fome na rua, porém o fundo eleitoral é ""financiamento de democracia"". Duas 🤡🤡",52,2022-08-30T16:32:54Z
UgyjD5ykey5eL63W-hd4AaABAg,@huitlanpianoplacido,Band ganhou o meu respeito,1,2022-08-30T16:31:48Z
UgxSwprzGBLbECCR76V4AaABAg,@Simonne2112,Exemplo de jornalismo! 👏🏻👏🏻👏🏻👏🏻👏🏻,4,2022-08-30T16:30:59Z
UgxtMTYPfzsbG1cR1954AaABAg,@claudiamaria8800,"Melhor no debate:
SIMONE TEBERT.
mas… 
Lula. X.  Bolsonaro:
Sem proposta 😔só 🥊porr***🧨 e mesmo assim…
Deus nos ilumine 🙏🏽🙏🏽🙏🏽",1,2022-08-30T16:30:21Z
UgxFqVC41MJyqIrXhp14AaABAg,@fernandopereiradossantos8224,"As faculdades meia boca adora vender plano Fies e encher seus bolsos com cada aluno,a educação é nota 0 para o Brasil ,os jovens de hj só querem fumar maconha e escutar essas músicas cheias de palavrão,o Brasil na educação desceu de ladeira abaixo",2,2022-08-30T16:30:04Z
UgwDi9Tn0pergj1wj-R4AaABAg,@sheilachristianemacariodos6553,Fechada com Bolsonaro!,2,2022-08-30T16:29:24Z
UgyKmSpVMyjxNIO4Rz54AaABAg,@cintialima822,Bolsonaro 22,0,2022-08-30T16:28:22Z
UgzqPTrI-dzDUTxvE8t4AaABAg,@TollerMarcelo,"MITO MITOU TODAS AS VEZES QUE FALOU!! QUE CANDIDATOS RIDICULOS!! PRONCIPALMENTE A TEBET, QUE MULHERZINHA RIDICULA, MIMIMZENTA, PATÉTICA, DESESPERADA, SEM ARGUMENTO",0,2022-08-30T16:28:20Z
Ugwha1QpYH-xpfIzpFh4AaABAg,@YvanPublicitario,"No trecho 3h22' a Soraya mais gagueja do que responde... Não falou sobre o fundo eleitoral no bolso dos pobres, nas mesas dos pobres, nos postos de saúde, etc! Burgues∆ V∆g∆bund∆!!!🤬🤬🤬",0,2022-08-30T16:27:45Z
Ugz5YeqU2hcZ9UVm9MZ4AaABAg,@ismaelrmartins,"Rapaz, kkkkkkkkkkk
Ciro é uma máquina de nos fazer rir. Kkkkkkkkkkk
E o Lula é o culpado por ser inocente, segundo ele kkkkkkkkk.",99,2022-08-30T16:27:33Z
Ugz0jXZGVB9TMC2h-l94AaABAg,@veramacedo5157,sou 13 ate o fim,0,2022-08-30T16:27:31Z
Ugxf4nc1MhA_egbhRSV4AaABAg,@geraldojosedeandrade1336,"No que depender mim são mais quatro para Luís Inácio Lula da Silva, avante Lula.",0,2022-08-30T16:26:36Z
UgwiyNl03tjllmh4zHF4AaABAg,@douglasmoraes6811,Ciro falou tudo de 02:18:00 até 02:19:30  luladrao ficou bravo kkkkk,11,2022-08-30T16:25:11Z
Ugy0r5AuUNHiagdUZWZ4AaABAg,@gloryazanelatto3961,"Volta lulaaaaaaa 
Tira esse canalha que só fala merda logo da presidência!!!! ❤️❤️❤️❤️❤️❤️❤️",1,2022-08-30T16:25:10Z
Ugyi2cw19uLjILsqmLh4AaABAg,@leniroliveirabellobello6736,Você acha mesmo que nós aqui de Joinville estamos felizes com o prefeito Adriano do novo é lógico que não,2,2022-08-30T16:25:05Z
UgzzieZ36rnYY-kfKox4AaABAg,@_mayarasferreira,"""Eu não fui pra Paris""-Lula,""você estava preso"" kkkkkkk",156,2022-08-30T16:24:46Z
UgwkdfrrTH_jr5u77v94AaABAg,@pedroc.3707,FORA BOLSONARO MAL EDUCADO!!!,0,2022-08-30T16:24:41Z
Ugycu9Rv15_Vu6JMScp4AaABAg,@nildadesousa6375,"CIRO FAZEDOR DE MILAGRES!🤣tudo ele pode fazer , resolver num instalar nos dedos!🤣",1,2022-08-30T16:24:04Z
Ugxxu6NmErdDcF4-PmR4AaABAg,@darcilenedamasceno1363,Quem veio vê o Lula calado pq esqueceu da mentira q ia mentir e Bolsonaro rindo depois 2:06:00😂😂😂,0,2022-08-30T16:23:19Z
Ugx4q5rWSViIwlNoWJp4AaABAg,@rjlhms,Em 2:33:40 não usa Deus em vão.  Parabéns candidata,0,2022-08-30T16:22:52Z
UgxH_Do1xT95YMxYSdZ4AaABAg,@lucasdiniz5893,2:12:28 😂😂,0,2022-08-30T16:22:52Z
UgxyJ0B8dGMfzclONk54AaABAg,@joycebueno6745,O correto era  colocar verdade ou mentira. A máquina da verdade era a melhor opção.,0,2022-08-30T16:22:42Z
Ugz4T_2UVabZMkW77lJ4AaABAg,@franciscorosildasilvafreit1818,Concordo plenamente com Ciro Gomes.,3,2022-08-30T16:22:33Z
UgzO0G1Ksucs1yBg9SJ4AaABAg,@canaldaval8876,"Os petistas desativaram as respostas , ou seja, são fakes  mas sobre orçamento secreto: Orçamento secreto foi o PT que aprovou com voto decisivo do Rogerio carvalho....BOLSONARO VETOU 2X......quer enganar quem?",0,2022-08-30T16:22:10Z
UgzxoHuQRjESB8m8ivp4AaABAg,@isabelrodrigs,"Como que as pessoas ainda acreditam do PT?
Deus tenha misericórdia dessa Nação",4,2022-08-30T16:21:13Z
UgwTJcq4bH-XFGVbzhp4AaABAg,@manuexplica7180,so a band pra disponibilizar na integra o debate ...muito bom vou ver agora,3,2022-08-30T16:20:52Z
UgxQphVdikArebQZuox4AaABAg,@gabrielvallevital7908,O melhor momento do debate está em 2:07:10,32,2022-08-30T16:20:34Z
Ugw2mQ99ved8rtbkLqN4AaABAg,@hanako2912,"3:45:50 Vou falar a mesma coisa que eu vi em um comentário daqui kkkkkk. Quando o Lula falou que ele tem a ficha limpa o copo quase caiu como se tivesse dizendo ""É MENTIRAAAA""",38,2022-08-30T16:20:33Z
Ugw_s9eM0XXW8f0f0Wd4AaABAg,@wendyramos8031,"Não achei imparcial esse debate, só jornalistas de esquerda com perguntas direcionadas.. além disso, só o ex-presidiário conseguiu direito de resposta quando solicitado! Mas temos que concordar que deixou o jornalismo da globo no chinelo 👌",0,2022-08-30T16:20:31Z
UgzNIuwnaYvmg_8_GHN4AaABAg,@franciscorosildasilvafreit1818,A Vacinação é Bolsonaro que não deu importância a saúde da população do Brasil.,1,2022-08-30T16:19:59Z
UgyFdtD5mynVHH3XYwx4AaABAg,@soniatristao9220,"Parabéns, debate conduzido com excelência!!! ",6,2022-08-30T16:19:15Z
Ugy92ihHFjnR0gVY2LR4AaABAg,@firmino4060,"eita, tem gente precisando aprender matematica um feminicidio a cada 7 min equivale a 75.085 mortes no ano. estanho né pois O número de homicídios no Brasil caiu de 50.448, em 2020, para 47.765, no ano passado. A queda foi de 6,2%, de acordo com dados Anuário Brasileiro de Segurança. a entrevistadora precisa ser honesta nas perguntas",0,2022-08-30T16:18:55Z
UgwfGPRY6NXBwFbi_d14AaABAg,@Digdao,"Muita propagando do programa e muita explicação, e pouca conversa com os políticos.",0,2022-08-30T16:18:50Z
Ugwx3ObU7SoSWcRVUBl4AaABAg,@murilosilva7953,03:13:54 Simone estepe kkkkkkkkkkk,0,2022-08-30T16:18:35Z
UgxqYLTEdsm3FAEIN5h4AaABAg,@felixdias7335,"Nem lula nem bozo, o melhor e mais preparado pra ser presidente é o Ciro gomes",0,2022-08-30T16:18:32Z
UgyUC3tZzOqJQoGzNyR4AaABAg,@franciscorosildasilvafreit1818,"Até Lula se atrapalhou kkkkkk, Lula ajudou muito o Brasil mas ele já roubou a Petrobras.",2,2022-08-30T16:18:05Z
UgzIeZmXKoBvlEd0WhR4AaABAg,@fatimasirlenesilvamichi9696,Ele quiz dizer Lei da Maria da Penha  e não polícia  da Maria da Paz 🤔🤭🤭🤭🤭,1,2022-08-30T16:17:30Z
UgyaDv8k1dCma6elY0l4AaABAg,@lucasdiniz5893,2:07:16 o deboche do mito 🤣💪,6,2022-08-30T16:17:26Z
Ugz2ndU8w0ANrj6GWqF4AaABAg,@Rob-iw6sy,As 2 mulheres DESTRUÍRAM nesse debate. Ciro tb. Muito bom,1,2022-08-30T16:17:22Z
UgyJ_rWw8VWogevVXip4AaABAg,@fernandopereiradossantos8224,O atendimento do SUS é decadência total,0,2022-08-30T16:16:21Z
UgxXmDUAMlPxMql21zl4AaABAg,@hallyfnatanael593,"Isso sim é democracia, obrigado Brand TV pelo trabalho.",144,2022-08-30T16:16:08Z
Ugx_iFajBO9nT1bPrbF4AaABAg,@murilosilva7953,"Começa em 1:06:16, de nada 👍🏽",3,2022-08-30T16:15:27Z
Ugxbw8saziUrRLULoAp4AaABAg,@Joao-hr3dk,"'A economia está bombando' (Jair Bolsonaro). Foi a melhor piada do debate 😂. Para quem não sabe o significado da palavra 'demagogia', está aí.",0,2022-08-30T16:15:15Z
Ugw1CLoDpmZAynLsBLl4AaABAg,@nildadesousa6375,Luladrao vaga.. NUNCA FOI INOCENTADO E SIM CONDENADO EM 3 instâncias! Houve um GOLPE DO STF QUE CANCELOU OS CRIMES DESSE LADRAO,0,2022-08-30T16:14:52Z
UgxjkOfJ3_prZ5rC9NN4AaABAg,@hermesonfreitasdasilva2264,"O que o brasileiro precisa, é remédio para acordar.",0,2022-08-30T16:14:39Z
Ugz8p706WmpiT-DvvVB4AaABAg,@ivinalisi9342,Ciro Presidente 2022 <3,0,2022-08-30T16:14:39Z
UgwG_tc4W4IlNYUE7qt4AaABAg,@ernestoufc1539,"Eu quero saber de trabalhar para ganhar  o meu dinheiro honesto, não quero saber de ""AMOR, HARMONIA ETC..., EU DEIXO ISSO PROS VAGABUNDOS, isso não trás comida para dentro de casa, é no final das conta todos nós iremos acorda cedo pegar o trem volta a por a mão na massa é isso que trás a comida para dentro de casa.",0,2022-08-30T16:14:28Z
UgwTaMSouWfPTjF3K0N4AaABAg,@josewellington3107,Esses candidatos deveriam ser obrigados citar as fontes desses números.,0,2022-08-30T16:12:54Z
Ugwx0WaomdSjNa9G-4t4AaABAg,@rckz039,"Se o Lula ganhar, já era",0,2022-08-30T16:12:18Z
UgzTEfuuyqtgIN5mbnJ4AaABAg,@silvaneidem.s7108,Melhor parte: a resposta de Bolsonaro a militante travestida de jornalista.  👏👏👏👏👏👏👏👏👏👏👏,0,2022-08-30T16:11:45Z
Ugzf5MAIk8K2XOf2pbt4AaABAg,@fatimasirlenesilvamichi9696,Realmente  a vida dos pobres financeiramente melhorou na gestão  do Lula . Ele tem razão . A candidata  Soraya não sabe porquê  ela deve ser classe média  🤭🤭🤭🤭,5,2022-08-30T16:11:21Z
Ugx5zbRovFk-bbqAcoR4AaABAg,@alexandrefreitas5323,"É de invejar a qualidade do debate que a Band nos proporciona a cada eleição tudo televisionado, candidatos um ao lado dos outros, perguntas diretas, gravação toda salva nas midias sociais pra quem não pode assistir... Meus parabens Band!!!",852,2022-08-30T16:10:56Z
UgwLvIba59MZL6DnbCd4AaABAg,@liaayresayres9072,Parabéns 🎉 Band pelo debate 😁,15,2022-08-30T16:10:52Z
UgzK9GqYY6iTCogAAUB4AaABAg,@Michael-dq8vz,"Triste 😞

Saudade Enéias",1,2022-08-30T16:10:35Z
UgwRm8iBgNaCiG1dj894AaABAg,@liaayresayres9072,Está turma menos o Borsonaro só fala contos de fadas,0,2022-08-30T16:10:13Z
UgwoGMyrnamqiyyyuLV4AaABAg,@marcelodasnevessantiagonev3145,Pra mim nao existi menos pior ou é melhor ou é pior. Esses politicos sempre caindo em contradição nos seus debates é como se fosse uma entrevista de emprego mentino para o povo para consegui uma boquinha rouba o povo,0,2022-08-30T16:09:54Z
UgyHews733NC0-PrwkZ4AaABAg,@rafaelnutshell2420,Marcal ia engolir todo mundo,0,2022-08-30T16:09:52Z
Ugyd-w5cavmzGLCMxap4AaABAg,@julianaalvesjubolosedoces1239,bolsonaro 22,0,2022-08-30T16:09:44Z
Ugwp3Idt7vE12zRjGCx4AaABAg,@viniciussilveira422,"Quando vão ser o próximo debate, em outra emissora?",0,2022-08-30T16:09:44Z
UgwXpYlyOvdyKSG7Ucx4AaABAg,@danielbezerra891,"Bolsonaro 2022 , ciro e lula preso na cadeia.",0,2022-08-30T16:09:30Z
UgyVWVX-BjvgG7KSA9J4AaABAg,@dayanegomesscaramussi2177,"1:40 sou a favor que todos os funcionários públicos,  principalmente do Alto Escalão, utilizasse o SUS, não tivessem convênio particular e só assim, o serviço da saúde seria realmente visto por quem usa e muita melhoria seria implantada!!!!

Mesma coisa penso sobre a educação do nosso país. Pq os funcionários públicos não mantém seus filhos no sistema público de educação.????
Se mantesse, acredito que certamente pensariam em propostas públicas para melhorias e enriquecimento da nossa educação!!!

Essa é a verdade!!",2,2022-08-30T16:09:16Z
Ugzt5fD-fvqf90gPv954AaABAg,@dicosta3412,"Lula puxando o saco de Ciro para o segundo turno e Ciro o chamando de encantador de serpentes kkkkkkkkk política, sempre e sempre",0,2022-08-30T16:09:12Z
UgzGprDsEPiA_GBFbGZ4AaABAg,@liaayresayres9072,Jair acabou com aos corruptos  nosso presidente,0,2022-08-30T16:08:44Z
UgyD5kM77LGuvzKIe0N4AaABAg,@orenanpablo,"O Lula termina falando do golpe, mas tá lá unido com os caras que golpearam... Pqp!",0,2022-08-30T16:08:30Z
Ugz6mhbqF24a7QCZpHx4AaABAg,@juniorsmith46,"A minha pergunta vai pra candidata simone stepi kkkkkkkkk
Morri",1,2022-08-30T16:08:27Z
UgyiHWWkSfT4lEZavhN4AaABAg,@fatimasirlenesilvamichi9696,No segundo  bloco tanto o Lula quanto  o Bolsonaro  voltaram cordeirinhos 🤔🤭🤭🤭,0,2022-08-30T16:08:26Z
UgxXz0UZ4ITVssZ8Pst4AaABAg,@joaocorreia833,Não consigo levar a sério nada que Lula fala,2,2022-08-30T16:07:50Z
UgzVT-40fsRukAzuqBt4AaABAg,@Dornana,"esse lula só serve pra dar vergonha, ""copenhago"" essa foi foda",49,2022-08-30T16:07:33Z
Ugzea7NAgBC62lApL4x4AaABAg,@eomaldz,Essa música do Dragon Ball é fod4 kkkkkkkkkkkkkkk,0,2022-08-30T16:06:59Z
UgyDlY1ZdPTaDLO3j4Z4AaABAg,@larissamoraes9459,"é jair, vai nessa que é porque vc acabou com a farra da corrupção que a maioria te ataca. *contém muita ironia*",1,2022-08-30T16:06:50Z
Ugx2zoIqD0trRjaXk1V4AaABAg,@renatohenriquedemoura8569,Ciro Gomes nosso presidente é o melhor,0,2022-08-30T16:06:34Z
UgzAHCSdr7Q0tZ0cQf14AaABAg,@AnaCarolina-sv8kd,Governo que atende mais os necessitados? PQP! 🙄,0,2022-08-30T16:06:16Z
UgyVQoaRAcX7plaxFJN4AaABAg,@jamilliribeiro1212,Pesquisem o que o Bolsonaro fala.,0,2022-08-30T16:05:29Z
Ugy_wwAS8IdzJyi6ScV4AaABAg,@jacquesfigueiredo6981,"Bolsonaro é o único que se safa, essa corja ai não passa confiança nenhuma",1,2022-08-30T16:05:14Z
UgyOoHzaV51-DphKRZJ4AaABAg,@sergioferreira1366,"Esse debate que assistir na gravação, inclusive, inclusive quero agradecer a Band, me fez acreditar que sim, TEMOS A TERCEIRA VIA. Bolsonaro e Lula já deu. Gostei muito do Ciro e de Simone. Vou avaliar muito esses candidatos até a eleição.",1,2022-08-30T16:05:06Z
Ugx9pxnHYFYF12ZnZBZ4AaABAg,@glauberantunes4407,Parabéns ao trabalho da Band.,5,2022-08-30T16:04:45Z
UgxeYcu8szTbct_fHX54AaABAg,@ThyagoCoutoMagalhães,Alguém faz um meme sequestrando o carbono. 😂,2,2022-08-30T16:03:38Z
UgxsXT9QPFP7nkfcAql4AaABAg,@arthurjuniortelles1909,Quero agradecer a Band pela disponibilização na íntegra do debate!!,1,2022-08-30T16:03:16Z
UgxL19C5IJlPexe_0GR4AaABAg,@ed4014,Um debate onde TODOS jornalistas são esquerdistas. Piada essa democracia.,0,2022-08-30T16:03:09Z
UgwiQw-iA29IlLSyCZt4AaABAg,@liaayresayres9072,Ciro encanador de 🐍 serpente,0,2022-08-30T16:03:07Z
UgyeGMM6KrOVMahRngl4AaABAg,@Sofia_desenhos12,3:09:00 quando minha filha pede um danone e não posso dar muito triste isso,2,2022-08-30T16:02:03Z
UgzKmizQ1jbkuoI-DXl4AaABAg,@memel16.,2:07:15 KKKKKKKK Q MOMENTO GNT,5,2022-08-30T16:01:49Z
UgwFG95eLfiZlgIPUyJ4AaABAg,@Marcosruiz218-e1x,Esse Lula é o mais cara de pau do mundo kkkk. Cadeia Ja pra esse abjeto,0,2022-08-30T16:01:49Z
UgxP9Rvh87irgD_IhsN4AaABAg,@DudaGriffa,"Felipe falando de agronegócio, sendo que é um dos principais causadores de morte da natureza...",0,2022-08-30T16:01:47Z
UgxZAtNurmhAgRb7nvd4AaABAg,@robertomiyoshi3431,"Gostaria de saber porque jornalistas em geral, que devem saber bem a língua portuguesa costumam ser redundantes? Se “todos “ já engloba todos sem exceções, porque usar todos e todas?",3,2022-08-30T16:01:44Z
UgwZG7egeyFiE3V5v-V4AaABAg,@brunafreitas3634,Meu Deus a coisa tá feia. E a tendência é só piorar. Vamos pensar bem em quem vamos eleger. 😔,0,2022-08-30T16:01:15Z
UgymvTJaT42svhuxVPF4AaABAg,@fatimasirlenesilvamichi9696,O Brasil  tem tudo para ser País  de primeiro  mundo  😁👍,2,2022-08-30T16:00:26Z
Ugz10xG_dEEX-bbwkKd4AaABAg,@viniciusmuzzi5754,Kkkkkkk SEQUESTRO DE CARBONO COM ÁRVORE! KKKKKKKKKKKKKKKKK ai ai,0,2022-08-30T16:00:22Z
UgxQ-NBuQZJvLjFqs_V4AaABAg,@rodrigolyraa,"Fico de cara com lula, o bicho é bandido demais",15,2022-08-30T16:00:04Z
UgwOXrA08dAHCWJIgDF4AaABAg,@Acolhercomproposito,"Obrigada, Band!",0,2022-08-30T15:59:59Z
UgwRxtnleB4KjIEPx354AaABAg,@gionichetti,LULINHA ❤,0,2022-08-30T15:59:54Z
UgyvOJaHY1zSnu-1BRB4AaABAg,@fatimasirlenesilvamichi9696,Parabéns  ao Agronegócio  brasileiro 😁😁😁😁👏👏👏👏👏👏👏👏👏👏👏👏,7,2022-08-30T15:59:43Z
UgyAgS40E05nxaxZMVN4AaABAg,@tedipcosta,gostei muito valeu....,0,2022-08-30T15:58:31Z
UgzLyawmzMenKRVzhbt4AaABAg,@fatimasirlenesilvamichi9696,Verdade . Temos  que  valorizar  o que  é  nosso . O Agronegócio  brasileiro  é importantíssimo para todos  nós  brasileiros 😁👏👏👏👏👏👏👏👏,10,2022-08-30T15:58:27Z
Ugwu2273uPdOe807Hid4AaABAg,@nandagirlcrazy,"O que mais me admira são os bestas sendo comprados por 200 reais até dezembro, do antigo bolsa família e achando um máximo. esse Bostonaro é baixo ex-presidíario falando do outro, quanta hipocrisia, propostas para o país que é bom nada aff...",2,2022-08-30T15:58:22Z
UgyT40Oe5I6lZKktCtB4AaABAg,@atemporalreflexoes3902,Sabe eu voto Chris e dipaolo pq aí só tem fria,1,2022-08-30T15:57:51Z
Ugx-OEAmIATENUhjixh4AaABAg,@wagnooliveira2844,Esse Samuel não vai ganhar….. mas as ideais são boas e sensatas ! Parabéns candidato,1,2022-08-30T15:57:41Z
Ugw3kIOv88UAXk7OUwF4AaABAg,@carlosalcantara6541,"As perguntas voltada as mulheres, a maioria sempre é para o Bolsonaro.",0,2022-08-30T15:57:23Z
Ugw14bmNWAggthHzwt94AaABAg,@amandaascp,Band deu de 10x0 na outra lá.... sério,0,2022-08-30T15:56:51Z
Ugzq2zuNm5VHCCfPLP54AaABAg,@Rodrigo_ff-48,"Professor, tbm são os empresários e prestadores de serviços que esses sim, são desvalorizados.
Impostos absurdos, fiscalizações de todo que é gênero, sindicatos que só querem dinheiro de sindicalistas e atrapalham o processo da empresa. 
Ter de lidar todo dia com cliente,funcionário, promissória, entre outras tormentas.
O Brasil está mudando e vai ser pra melhor!.
Enquanto o Brasil não valorizar os empresários, olhar eles como ""Heróis "", com tanta barreira nada vai andar.",2,2022-08-30T15:56:47Z
Ugw681a2nm7L5CEbGIt4AaABAg,@By.mellofx,03:21:13 a produção gritando no fone SORAYA THRONICKE PORRA LKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,1,2022-08-30T15:56:36Z
